country,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations,daily_vaccinations_avg,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred
United Arab Emirates,2021-04-17,9601463,3480415,6121048,111779,89493,97.08,35.19,61.89
United Arab Emirates,2021-04-18,9630200,3480415,6149785,28737,89251,97.37,35.19,62.18000000000001
United Arab Emirates,2021-04-19,9675205,3480415,6194790,45005,91040,97.82,35.19,62.629999999999995
United Arab Emirates,2021-04-20,9675205,5081853,4593352,0,90125,97.82,51.38,46.43999999999999
United Arab Emirates,2021-04-21,9900002,5081853,4818149,0,86363,100.1,51.38,48.71999999999999
United Arab Emirates,2021-04-22,10001241,5081853,4919388,101239,87700,101.12,51.38,49.74
United Arab Emirates,2021-04-23,10194266,5081853,5112413,193025,100655,103.07,51.38,51.68999999999999
United Arab Emirates,2021-04-24,10194266,5081853,5112413,0,86228,103.07,51.38,51.68999999999999
United Arab Emirates,2021-04-25,10215846,5081853,5133993,0,83664,103.29,51.38,51.910000000000004
United Arab Emirates,2021-04-26,10254053,5081853,5172200,38207,82693,103.68,51.38,52.300000000000004
United Arab Emirates,2021-04-27,10336214,5081853,5254361,82161,78373,104.51,51.38,53.13
United Arab Emirates,2021-04-28,10466251,5081853,5384398,130037,80893,105.82,51.38,54.43999999999999
United Arab Emirates,2021-04-29,10547584,5081853,5465731,81333,78049,106.64,51.38,55.26
United Arab Emirates,2021-04-30,10547584,5081853,5465731,0,54929,106.64,51.38,55.26
United Arab Emirates,2021-05-01,10609950,5081853,5528097,0,57842,107.28,51.38,55.9
United Arab Emirates,2021-05-02,10634693,5081853,5552840,24743,59835,107.53,51.38,56.15
United Arab Emirates,2021-05-03,10666924,5081853,5585071,32231,58982,107.85,51.38,56.46999999999999
United Arab Emirates,2021-05-04,10779163,5081853,5697310,112239,63278,108.99,51.38,57.60999999999999
United Arab Emirates,2021-05-05,10834453,5081853,5752600,55290,52600,109.55,51.38,58.169999999999995
United Arab Emirates,2021-05-06,10907264,5081853,5825411,72811,51383,110.28,51.38,58.9
United Arab Emirates,2021-05-07,11048547,5081853,5966694,141283,67111,111.71,51.38,60.32999999999999
United Arab Emirates,2021-05-08,11126889,5081853,6045036,78342,73848,112.5,51.38,61.12
United Arab Emirates,2021-05-09,11145934,5081853,6064081,19045,73034,112.69,51.38,61.309999999999995
United Arab Emirates,2021-05-10,11186348,5081853,6104495,40414,74203,113.1,51.38,61.71999999999999
United Arab Emirates,2021-05-11,11273344,5081853,6191491,86996,70597,113.98,51.38,62.6
United Arab Emirates,2021-05-12,11366954,5081853,6285101,93610,76072,114.93,51.38,63.550000000000004
United Arab Emirates,2021-05-13,11422565,5081853,6340712,55611,73614,115.49,51.38,64.10999999999999
United Arab Emirates,2021-05-14,11445680,5081853,6363827,23115,56733,115.73,51.38,64.35
United Arab Emirates,2021-05-15,11448363,5081853,6366510,2683,45925,115.75,51.38,64.37
United Arab Emirates,2021-05-16,11450769,5081853,6368916,2406,43548,115.78,51.38,64.4
United Arab Emirates,2021-05-17,11489475,5081853,6407622,38706,43304,116.17,51.38,64.78999999999999
United Kingdom,2021-01-03,1402432,1380430,22002,0,0,2.07,2.03,0.040000000000000036
United Kingdom,2021-01-04,1402432,1380430,22002,0,182220,2.07,2.03,0.040000000000000036
United Kingdom,2021-01-05,1402432,1380430,22002,0,182220,2.07,2.03,0.040000000000000036
United Kingdom,2021-01-06,1402432,1380430,22002,0,182220,2.07,2.03,0.040000000000000036
United Kingdom,2021-01-07,1402432,1380430,22002,0,182220,2.07,2.03,0.040000000000000036
United Kingdom,2021-01-08,1402432,1380430,22002,0,182220,2.07,2.03,0.040000000000000036
United Kingdom,2021-01-09,1402432,1380430,22002,0,182220,2.07,2.03,0.040000000000000036
United Kingdom,2021-01-10,2677971,2286572,391399,0,182220,3.94,3.37,0.5699999999999998
United Kingdom,2021-01-11,2843815,2431648,412167,165844,179880,4.19,3.58,0.6100000000000003
United Kingdom,2021-01-12,3067541,2639309,428232,223726,185810,4.52,3.89,0.6299999999999994
United Kingdom,2021-01-13,3356229,2918252,437977,288688,201020,4.94,4.3,0.6400000000000006
United Kingdom,2021-01-14,3678180,3234946,443234,321951,220981,5.42,4.77,0.6500000000000004
United Kingdom,2021-01-15,4023705,3576263,447442,345525,244311,5.93,5.27,0.6600000000000001
United Kingdom,2021-01-16,4322456,3872394,450062,298751,260958,6.37,5.7,0.6699999999999999
United Kingdom,2021-01-17,4514802,4062501,452301,192346,262404,6.65,5.98,0.6699999999999999
United Kingdom,2021-01-18,4723443,4266577,456866,208641,268518,6.96,6.28,0.6799999999999997
United Kingdom,2021-01-19,5070365,4609740,460625,346922,286118,7.47,6.79,0.6799999999999997
United Kingdom,2021-01-20,5437284,4973248,464036,366919,297294,8.01,7.33,0.6799999999999997
United Kingdom,2021-01-21,5849899,5383103,466796,412615,310246,8.62,7.93,0.6899999999999995
United Kingdom,2021-01-22,6329968,5861351,468617,480069,329466,9.32,8.63,0.6899999999999995
United Kingdom,2021-01-23,6822981,6353321,469660,493013,357218,10.05,9.36,0.6900000000000013
United Kingdom,2021-01-24,7044048,6573570,470478,221067,361321,10.38,9.68,0.7000000000000011
United Kingdom,2021-01-25,7325773,6853327,472446,281725,371761,10.79,10.1,0.6899999999999995
United Kingdom,2021-01-26,7638543,7164387,474156,312770,366883,11.25,10.55,0.6999999999999993
United Kingdom,2021-01-27,7953250,7476765,476485,314707,359424,11.72,11.01,0.7100000000000009
United Kingdom,2021-01-28,8369438,7891184,478254,416188,359934,12.33,11.62,0.7100000000000009
United Kingdom,2021-01-29,8859372,8378940,480432,489934,361343,13.05,12.34,0.7100000000000009
United Kingdom,2021-01-30,9468382,8977329,491053,609010,377914,13.95,13.22,0.7299999999999986
United Kingdom,2021-01-31,9790576,9296367,494209,322194,392361,14.42,13.69,0.7300000000000004
United Kingdom,2021-02-01,10143511,9646715,496796,352935,402534,14.94,14.21,0.7299999999999986
United Kingdom,2021-02-02,10520433,10021471,498962,376922,411699,15.5,14.76,0.7400000000000002
United Kingdom,2021-02-03,10992444,10490487,501957,472011,434171,16.19,15.45,0.740000000000002
United Kingdom,2021-02-04,11477040,10971047,505993,484596,443943,16.91,16.16,0.75
United Kingdom,2021-02-05,11975267,11465210,510057,498227,445128,17.64,16.89,0.75
United Kingdom,2021-02-06,12526737,12015018,511719,551470,436908,18.45,17.7,0.75
United Kingdom,2021-02-07,12806587,12294006,512581,279850,430859,18.86,18.11,0.75
United Kingdom,2021-02-08,13162878,12646486,516392,356291,431338,19.39,18.63,0.7600000000000016
United Kingdom,2021-02-09,13577851,13058298,519553,414973,436774,20.0,19.24,0.7600000000000016
United Kingdom,2021-02-10,14033555,13509108,524447,455704,434444,20.67,19.9,0.7700000000000031
United Kingdom,2021-02-11,14542318,14012224,530094,508763,437897,21.42,20.64,0.7800000000000011
United Kingdom,2021-02-12,15091696,14556827,534869,549378,445204,22.23,21.44,0.7899999999999991
United Kingdom,2021-02-13,15599904,15062189,537715,508208,439024,22.98,22.19,0.7899999999999991
United Kingdom,2021-02-14,15839781,15300151,539630,239877,433313,23.33,22.54,0.7899999999999991
United Kingdom,2021-02-15,16122272,15576107,546165,282491,422771,23.75,22.94,0.8099999999999987
United Kingdom,2021-02-16,16499549,15940972,558577,377277,417385,24.3,23.48,0.8200000000000003
United Kingdom,2021-02-17,16996806,16423082,573724,497257,423322,25.04,24.19,0.8499999999999979
United Kingdom,2021-02-18,17465127,16875536,589591,468321,417544,25.73,24.86,0.870000000000001
United Kingdom,2021-02-19,17852327,17247442,604885,387200,394376,26.3,25.41,0.8900000000000006
United Kingdom,2021-02-20,18197269,17582121,615148,344942,371052,26.81,25.9,0.9100000000000001
United Kingdom,2021-02-21,18348165,17723840,624325,150896,358341,27.03,26.11,0.9200000000000017
United Kingdom,2021-02-22,18558969,17916181,642788,210804,348100,27.34,26.39,0.9499999999999993
United Kingdom,2021-02-23,18911978,18242873,669105,353009,344633,27.86,26.87,0.9899999999999984
United Kingdom,2021-02-24,19392553,18691835,700718,480575,342250,28.57,27.53,1.0399999999999991
United Kingdom,2021-02-25,19913592,19177555,736037,521039,349781,29.33,28.25,1.0799999999999983
United Kingdom,2021-02-26,20450858,19682048,768810,537266,371219,30.13,28.99,1.1400000000000006
United Kingdom,2021-02-27,20885683,20089551,796132,434825,384059,30.77,29.59,1.1799999999999997
United Kingdom,2021-02-28,21091267,20275451,815816,205584,391872,31.07,29.87,1.1999999999999993
United Kingdom,2021-03-01,21322717,20478619,844098,231450,394821,31.41,30.17,1.2399999999999984
United Kingdom,2021-03-02,21599027,20703615,895412,276310,383864,31.82,30.5,1.3200000000000003
United Kingdom,2021-03-03,21946433,20982571,963862,347406,364840,32.33,30.91,1.4199999999999982
United Kingdom,2021-03-04,22392883,21358815,1034068,446450,354184,32.99,31.46,1.5300000000000011
United Kingdom,2021-03-05,22887118,21796278,1090840,494235,348037,33.71,32.11,1.6000000000000014
United Kingdom,2021-03-06,23335514,22213112,1122402,448396,349976,34.37,32.72,1.6499999999999986
United Kingdom,2021-03-07,23519898,22377255,1142643,184384,346947,34.65,32.96,1.6899999999999977
United Kingdom,2021-03-08,23773959,22592528,1181431,254061,350177,35.02,33.28,1.740000000000002
United Kingdom,2021-03-09,24064182,22809829,1254353,290223,352165,35.45,33.6,1.8500000000000014
United Kingdom,2021-03-10,24405231,23053716,1351515,341049,351257,35.95,33.96,1.990000000000002
United Kingdom,2021-03-11,24759603,23314525,1445078,354372,338103,36.47,34.34,2.1299999999999955
United Kingdom,2021-03-12,25216857,23684103,1532754,457254,332820,37.15,34.89,2.259999999999998
United Kingdom,2021-03-13,25781120,24196211,1584909,564263,349372,37.98,35.64,2.3399999999999963
United Kingdom,2021-03-14,26063501,24453221,1610280,282381,363372,38.39,36.02,2.3699999999999974
United Kingdom,2021-03-15,26503552,24839906,1663646,440051,389942,39.04,36.59,2.4499999999999957
United Kingdom,2021-03-16,27032671,25273226,1759445,529119,424070,39.82,37.23,2.5900000000000034
United Kingdom,2021-03-17,27614526,25735472,1879054,581855,458471,40.68,37.91,2.770000000000003
United Kingdom,2021-03-18,28274802,26263732,2011070,660276,502171,41.65,38.69,2.960000000000001
United Kingdom,2021-03-19,29015457,26878662,2136795,740655,542657,42.74,39.59,3.1499999999999986
United Kingdom,2021-03-20,29859742,27630970,2228772,844285,582660,43.99,40.7,3.289999999999999
United Kingdom,2021-03-21,30279360,27997976,2281384,419618,602266,44.6,41.24,3.3599999999999994
United Kingdom,2021-03-22,30691557,28327873,2363684,412197,598286,45.21,41.73,3.480000000000004
United Kingdom,2021-03-23,31186362,28653523,2532839,494805,593384,45.94,42.21,3.729999999999997
United Kingdom,2021-03-24,31766669,28991188,2775481,580307,593163,46.79,42.71,4.079999999999998
United Kingdom,2021-03-25,32325993,29316130,3009863,559324,578742,47.62,43.18,4.439999999999998
United Kingdom,2021-03-26,33020952,29727435,3293517,694959,572214,48.64,43.79,4.850000000000001
United Kingdom,2021-03-27,33684114,30151736,3532378,663162,546339,49.62,44.42,5.199999999999996
United Kingdom,2021-03-28,34125256,30445284,3679972,441142,549414,50.27,44.85,5.420000000000002
United Kingdom,2021-03-29,34530295,30682093,3848202,405039,548391,50.87,45.2,5.669999999999995
United Kingdom,2021-03-30,35033894,30908010,4125884,503599,549647,51.61,45.53,6.079999999999998
United Kingdom,2021-03-31,35660902,31147444,4513458,627008,556319,52.53,45.88,6.649999999999999
United Kingdom,2021-04-01,36277136,31318262,4958874,616234,564449,53.44,46.13,7.309999999999995
United Kingdom,2021-04-02,36631187,31425682,5205505,354051,515748,53.96,46.29,7.670000000000002
United Kingdom,2021-04-03,36917986,31533568,5384418,286799,461982,54.38,46.45,7.93
United Kingdom,2021-04-04,37013749,31581623,5432126,95763,412642,54.52,46.52,8.0
United Kingdom,2021-04-05,37119083,31622367,5496716,105334,369827,54.68,46.58,8.100000000000001
United Kingdom,2021-04-06,37391103,31707594,5683509,272020,336744,55.08,46.71,8.369999999999997
United Kingdom,2021-04-07,37899029,31807124,6091905,507926,319732,55.83,46.85,8.979999999999997
United Kingdom,2021-04-08,38444540,31903366,6541174,545511,309629,56.63,47.0,9.630000000000003
United Kingdom,2021-04-09,39001554,32010244,6991310,557014,338624,57.45,47.15,10.300000000000004
United Kingdom,2021-04-10,39587893,32121353,7466540,586339,381415,58.32,47.32,11.0
United Kingdom,2021-04-11,39846781,32190576,7656205,258888,404719,58.7,47.42,11.280000000000001
United Kingdom,2021-04-12,40107877,32250481,7857396,261096,426971,59.08,47.51,11.57
United Kingdom,2021-04-13,40496685,32326604,8170081,388808,443655,59.65,47.62,12.030000000000001
United Kingdom,2021-04-14,40958303,32444439,8513864,461618,437039,60.33,47.79,12.54
United Kingdom,2021-04-15,41505768,32574221,8931547,547465,437318,61.14,47.98,13.160000000000004
United Kingdom,2021-04-16,42140989,32709778,9431211,635221,448491,62.08,48.18,13.899999999999999
United Kingdom,2021-04-17,42780069,32849223,9930846,639080,456025,63.02,48.39,14.630000000000003
United Kingdom,2021-04-18,43084487,32932448,10152039,304418,462529,63.47,48.51,14.96
United Kingdom,2021-04-19,43457910,33032120,10425790,373423,478576,64.02,48.66,15.36
United Kingdom,2021-04-20,43915559,33139742,10775817,457649,488411,64.69,48.82,15.869999999999997
United Kingdom,2021-04-21,44450252,33257651,11192601,534693,498850,65.48,48.99,16.490000000000002
United Kingdom,2021-04-22,45012308,33388637,11623671,562056,500934,66.31,49.18,17.130000000000003
United Kingdom,2021-04-23,45613109,33524423,12088686,600801,496017,67.19,49.38,17.809999999999995
United Kingdom,2021-04-24,46309512,33673190,12636322,696403,504206,68.22,49.6,18.619999999999997
United Kingdom,2021-04-25,46650008,33752885,12897123,340496,509360,68.72,49.72,19.0
United Kingdom,2021-04-26,47045391,33843580,13201811,395383,512497,69.3,49.85,19.449999999999996
United Kingdom,2021-04-27,47540984,33959908,13581076,495593,517918,70.03,50.02,20.009999999999998
United Kingdom,2021-04-28,48138009,34094048,14043961,597025,526822,70.91,50.22,20.689999999999998
United Kingdom,2021-04-29,48752144,34216616,14535528,614135,534262,71.81,50.4,21.410000000000004
United Kingdom,2021-04-30,49319518,34362205,14957313,567374,529487,72.65,50.62,22.03000000000001
United Kingdom,2021-05-01,49834997,34505380,15329617,515479,503641,73.41,50.83,22.58
United Kingdom,2021-05-02,50097812,34595304,15502508,262815,492543,73.8,50.96,22.839999999999996
United Kingdom,2021-05-03,50297911,34667904,15630007,200099,464646,74.09,51.07,23.020000000000003
United Kingdom,2021-05-04,50682567,34795074,15887493,384656,448798,74.66,51.26,23.4
United Kingdom,2021-05-05,51225890,34934171,16291719,543323,441126,75.46,51.46,23.999999999999993
United Kingdom,2021-05-06,51834361,35069641,16764720,608471,440317,76.36,51.66,24.700000000000003
United Kingdom,2021-05-07,52433184,35202642,17230542,598823,444809,77.24,51.86,25.379999999999995
United Kingdom,2021-05-08,53041048,35371669,17669379,607864,458007,78.13,52.1,26.029999999999994
United Kingdom,2021-05-09,53328845,35472295,17856550,287797,461576,78.56,52.25,26.310000000000002
United Kingdom,2021-05-10,53675733,35587348,18088385,346888,482546,79.07,52.42,26.64999999999999
United Kingdom,2021-05-11,54160993,35722461,18438532,485260,496918,79.78,52.62,27.160000000000004
United Kingdom,2021-05-12,54797640,35906671,18890969,636647,510250,80.72,52.89,27.83
United Kingdom,2021-05-13,55434965,36115955,19319010,637325,514372,81.66,53.2,28.459999999999994
United Kingdom,2021-05-14,56048435,36336023,19712412,613470,516464,82.56,53.53,29.03
United Kingdom,2021-05-15,56677012,36573354,20103658,628577,519423,83.49,53.87,29.619999999999997
United Kingdom,2021-05-16,56992075,36704672,20287403,315063,523319,83.95,54.07,29.880000000000003
United States,2020-12-20,556208,556208,0,0,0,0.17,0.17,0.0
United States,2020-12-21,614117,614117,0,57909,57909,0.18,0.18,0.0
United States,2020-12-22,614117,614117,0,0,127432,0.18,0.18,0.0
United States,2020-12-23,1008025,1008025,0,0,150606,0.3,0.3,0.0
United States,2020-12-24,1008025,1008025,0,0,191001,0.3,0.3,0.0
United States,2020-12-25,1008025,1008025,0,0,215238,0.3,0.3,0.0
United States,2020-12-26,1944585,1944585,0,0,231396,0.58,0.58,0.0
United States,2020-12-27,1944585,1944585,0,0,211379,0.58,0.58,0.0
United States,2020-12-28,2127143,2127143,0,0,216147,0.64,0.64,0.0
United States,2020-12-29,2127143,2127143,0,0,235685,0.64,0.64,0.0
United States,2020-12-30,2794588,2794588,0,0,255223,0.84,0.84,0.0
United States,2020-12-31,2794588,2794588,0,0,278776,0.84,0.84,0.0
United States,2021-01-01,2794588,2794588,0,0,302329,0.84,0.84,0.0
United States,2021-01-02,4225756,4225756,0,0,325882,1.26,1.26,0.0
United States,2021-01-03,4225756,4225756,0,0,336949,1.26,1.26,0.0
United States,2021-01-04,4563260,4563260,0,0,348017,1.36,1.36,0.0
United States,2021-01-05,4836469,4836469,0,273209,339372,1.45,1.45,0.0
United States,2021-01-06,5306797,5306797,0,470328,358887,1.59,1.59,0.0
United States,2021-01-07,5919418,5919418,0,612621,378253,1.77,1.77,0.0
United States,2021-01-08,6688231,6688231,0,768813,419933,2.0,2.0,0.0
United States,2021-01-09,6688231,6688231,0,0,461263,2.0,2.0,0.0
United States,2021-01-10,6688231,6688231,0,0,546636,2.0,2.0,0.0
United States,2021-01-11,8987322,8987322,0,0,632009,2.69,2.69,0.0
United States,2021-01-12,9327138,9327138,0,339816,641524,2.79,2.79,0.0
United States,2021-01-13,10278462,9327138,951324,951324,710238,3.07,2.79,0.2799999999999998
United States,2021-01-14,11148991,9690757,1458234,870529,747082,3.33,2.9,0.43000000000000016
United States,2021-01-15,12279180,10595866,1683314,1130189,798707,3.67,3.17,0.5
United States,2021-01-16,12279180,10595866,1683314,0,811670,3.67,3.17,0.5
United States,2021-01-17,12279180,10595866,1683314,0,824632,3.67,3.17,0.5
United States,2021-01-18,12279180,10595866,1683314,0,837595,3.67,3.17,0.5
United States,2021-01-19,15707588,13595803,2111785,0,911493,4.7,4.07,0.6299999999999999
United States,2021-01-20,16525281,14270441,2254840,817693,892403,4.94,4.27,0.6700000000000008
United States,2021-01-21,17546374,15053257,2493117,1021093,913912,5.25,4.5,0.75
United States,2021-01-22,19107959,16243093,2864866,1561585,975540,5.71,4.86,0.8499999999999996
United States,2021-01-23,20537990,17390345,3147645,1430031,1057387,6.14,5.2,0.9399999999999995
United States,2021-01-24,21848655,18502131,3346524,1310665,1122182,6.53,5.53,1.0
United States,2021-01-25,22734243,19252279,3481964,885588,1126251,6.8,5.76,1.04
United States,2021-01-26,23540994,19902237,3638757,806751,1119058,7.04,5.95,1.0899999999999999
United States,2021-01-27,24652634,20687970,3964664,1111640,1161050,7.37,6.19,1.1799999999999997
United States,2021-01-28,26193682,21698606,4495076,1541048,1235330,7.83,6.49,1.3399999999999999
United States,2021-01-29,27884661,22858318,5026343,1690979,1253815,8.34,6.83,1.5099999999999998
United States,2021-01-30,29577902,24064165,5513737,1693241,1291416,8.84,7.2,1.6399999999999997
United States,2021-01-31,31123299,25201143,5922156,1545397,1324949,9.31,7.54,1.7700000000000005
United States,2021-02-01,32222402,26023153,6199249,1099103,1355451,9.63,7.78,1.8500000000000005
United States,2021-02-02,32780860,26440836,6340024,558458,1319981,9.8,7.91,1.8900000000000006
United States,2021-02-03,33878254,27154956,6723298,1097394,1317946,10.13,8.12,2.0100000000000016
United States,2021-02-04,35203710,27905197,7298513,1325456,1287147,10.53,8.34,2.1899999999999995
United States,2021-02-05,36819212,28909497,7909715,1615502,1276364,11.01,8.64,2.369999999999999
United States,2021-02-06,39037964,30250964,8787000,2218752,1351437,11.67,9.05,2.619999999999999
United States,2021-02-07,41210937,31579100,9631837,2172973,1441091,12.32,9.44,2.880000000000001
United States,2021-02-08,42417617,32340146,10077471,1206680,1456459,12.68,9.67,3.01
United States,2021-02-09,43206190,32867213,10338977,788573,1489333,12.92,9.83,3.09
United States,2021-02-10,44769970,33783384,10986586,1563780,1555959,13.39,10.1,3.290000000000001
United States,2021-02-11,46390270,34723964,11666306,1620300,1598080,13.87,10.38,3.4899999999999984
United States,2021-02-12,48410558,35834855,12575703,2020288,1655907,14.48,10.71,3.7699999999999996
United States,2021-02-13,50641884,37056122,13585762,2231326,1657703,15.14,11.08,4.0600000000000005
United States,2021-02-14,52884356,38292270,14592086,2242472,1667631,15.81,11.45,4.360000000000001
United States,2021-02-15,52884356,38292270,14592086,0,1662106,15.81,11.45,4.360000000000001
United States,2021-02-16,55220364,39670551,15549813,0,1716311,16.51,11.86,4.650000000000002
United States,2021-02-17,56281827,40268009,16013818,1061463,1644551,16.83,12.04,4.789999999999999
United States,2021-02-18,57737767,41021049,16716718,1455940,1621071,17.26,12.27,4.990000000000002
United States,2021-02-19,59585043,41977401,17607642,1847276,1596355,17.82,12.55,5.27
United States,2021-02-20,61289500,42809595,18479905,1704457,1521088,18.33,12.8,5.529999999999998
United States,2021-02-21,63090634,43628092,19462542,1801134,1458040,18.86,13.05,5.809999999999999
United States,2021-02-22,64177474,44138118,20039356,1086840,1446445,19.19,13.2,5.990000000000002
United States,2021-02-23,65032083,44544969,20487114,854609,1401674,19.44,13.32,6.120000000000001
United States,2021-02-24,66464947,45237143,21227804,1432864,1454731,19.87,13.53,6.340000000000002
United States,2021-02-25,68274117,46074392,22199725,1809170,1505193,20.41,13.78,6.630000000000001
United States,2021-02-26,70454064,47184199,23269865,2179947,1552717,21.07,14.11,6.960000000000001
United States,2021-02-27,72806180,48435536,24370644,2352116,1645240,21.77,14.48,7.289999999999999
United States,2021-02-28,75236003,49772180,25463823,2429823,1735053,22.5,14.88,7.619999999999999
United States,2021-03-01,76899987,50732997,26166990,1663984,1817502,22.99,15.17,7.8199999999999985
United States,2021-03-02,78631601,51755447,26876154,1731614,1942788,23.51,15.48,8.030000000000001
United States,2021-03-03,80540474,52855579,27684895,1908873,2010790,24.08,15.8,8.279999999999998
United States,2021-03-04,82572848,54035670,28537178,2032374,2042676,24.69,16.16,8.530000000000001
United States,2021-03-05,85008094,55547697,29460397,2435246,2079147,25.42,16.61,8.810000000000002
United States,2021-03-06,87912323,57358849,30553474,2904229,2158020,26.29,17.15,9.14
United States,2021-03-07,90351750,58873710,31478040,2439427,2159392,27.02,17.6,9.419999999999998
United States,2021-03-08,92089852,60005231,32084621,1738102,2169981,27.54,17.94,9.599999999999998
United States,2021-03-09,93692598,61088527,32604071,1602746,2151571,28.01,18.27,9.740000000000002
United States,2021-03-10,95721290,62451150,33270140,2028692,2168688,28.62,18.67,9.95
United States,2021-03-11,98203893,64071674,34132219,2482603,2233006,29.36,19.16,10.2
United States,2021-03-12,101128005,65965305,35162700,2924112,2302844,30.24,19.72,10.52
United States,2021-03-13,105703501,68884011,36819490,4575496,2541597,31.61,20.6,11.009999999999998
United States,2021-03-14,107060274,69784210,37276064,1356773,2386932,32.01,20.87,11.139999999999997
United States,2021-03-15,109081860,71054445,38027415,2021586,2427430,32.62,21.25,11.369999999999997
United States,2021-03-16,110737856,72135616,38602240,1655996,2435037,33.11,21.57,11.54
United States,2021-03-17,113037627,73669956,39367671,2299771,2473762,33.8,22.03,11.769999999999996
United States,2021-03-18,115730008,75495716,40234292,2692381,2503731,34.6,22.57,12.030000000000001
United States,2021-03-19,118313818,77230061,41083757,2583810,2455116,35.38,23.09,12.290000000000003
United States,2021-03-20,121441497,79367225,42074272,3127679,2248285,36.31,23.73,12.580000000000002
United States,2021-03-21,124481412,81415769,43065643,3039915,2488734,37.22,24.34,12.879999999999999
United States,2021-03-22,126509736,82772416,43737320,2028324,2489697,37.83,24.75,13.079999999999998
United States,2021-03-23,128217029,83930495,44286534,1707293,2497025,38.34,25.1,13.240000000000002
United States,2021-03-24,130473853,85472166,45001687,2256824,2490889,39.01,25.56,13.45
United States,2021-03-25,133305295,87343622,45961673,2831442,2510755,39.86,26.12,13.739999999999998
United States,2021-03-26,136684688,89559225,47125463,3379393,2624410,40.87,26.78,14.089999999999996
United States,2021-03-27,140180735,91707729,48473006,3496047,2677034,41.91,27.42,14.489999999999995
United States,2021-03-28,143462691,93631163,49831528,3281956,2711611,42.9,28.0,14.899999999999999
United States,2021-03-29,145812835,95015762,50797073,2350144,2757586,43.6,28.41,15.190000000000001
United States,2021-03-30,147602345,96044046,51558299,1789510,2769331,44.13,28.72,15.410000000000004
United States,2021-03-31,150273292,97593290,52680002,2670947,2828491,44.93,29.18,15.75
United States,2021-04-01,153631404,99565311,54066093,3358112,2903730,45.94,29.77,16.169999999999998
United States,2021-04-02,157606463,101804762,55801701,3975059,2988825,47.13,30.44,16.69
United States,2021-04-03,161688422,104213478,57474944,4081959,3072527,48.35,31.16,17.19
United States,2021-04-04,165053746,106214924,58838822,3365324,3084436,49.35,31.76,17.59
United States,2021-04-05,167187795,107515428,59672367,2134049,3053566,49.99,32.15,17.840000000000003
United States,2021-04-06,168592075,108301234,60290841,1404280,2998533,50.41,32.38,18.029999999999994
United States,2021-04-07,171476655,109995734,61480921,2884580,3029052,51.27,32.89,18.380000000000003
United States,2021-04-08,174879716,112046611,62833105,3403061,3035473,52.29,33.5,18.79
United States,2021-04-09,178837781,114436039,64401742,3958065,3033045,53.47,34.22,19.25
United States,2021-04-10,183467709,117142879,66324830,4629928,3111327,54.86,35.03,19.83
United States,2021-04-11,187047131,119242902,67804229,3579422,3141912,55.93,35.65,20.28
United States,2021-04-12,189692045,120848490,68843555,2644914,3214893,56.72,36.13,20.589999999999996
United States,2021-04-13,192282781,122295530,69987251,2590736,3384387,57.49,36.57,20.92
United States,2021-04-14,194791836,123917385,70874451,2509055,3330740,58.24,37.05,21.190000000000005
United States,2021-04-15,198317040,125822868,72494172,3525204,3348189,59.3,37.62,21.68
United States,2021-04-16,202282923,127743096,74539827,3965883,3349306,60.48,38.2,22.279999999999994
United States,2021-04-17,205871913,129494179,76377734,3588990,3200601,61.56,38.72,22.840000000000003
United States,2021-04-18,209406814,131247546,78159268,3534901,3194240,62.61,39.24,23.369999999999997
United States,2021-04-19,211581309,132321628,79259681,2174495,3127038,63.26,39.56,23.699999999999996
United States,2021-04-20,213388238,133266995,80121243,1806929,3015065,63.8,39.85,23.949999999999996
United States,2021-04-21,215951909,134445595,81506314,2563671,3022868,64.57,40.2,24.36999999999999
United States,2021-04-22,218947643,135791031,83156612,2995734,2947229,65.47,40.6,24.869999999999997
United States,2021-04-23,222322230,137234889,85087341,3374587,2862758,66.48,41.03,25.450000000000003
United States,2021-04-24,225640460,138644724,86995736,3318230,2824078,67.47,41.46,26.009999999999998
United States,2021-04-25,228661408,139978480,88682928,3020948,2750656,68.37,41.85,26.520000000000003
United States,2021-04-26,230768454,140969663,89798791,2107046,2741021,69.0,42.15,26.85
United States,2021-04-27,232407669,141751857,90655812,1639215,2717062,69.49,42.38,27.109999999999992
United States,2021-04-28,234639414,142692987,91946427,2231745,2669644,70.16,42.67,27.489999999999995
United States,2021-04-29,237360493,143793565,93566928,2721079,2630407,70.97,43.0,27.97
United States,2021-04-30,240159677,144894586,95265091,2799184,2548207,71.81,43.32,28.490000000000002
United States,2021-05-01,243463471,146239208,97224263,3303794,2546144,72.8,43.73,29.07
United States,2021-05-02,245591469,147047012,98544457,2127998,2418580,73.43,43.97,29.460000000000008
United States,2021-05-03,246780203,147517734,99262469,1188734,2287393,73.79,44.11,29.680000000000007
United States,2021-05-04,247769049,147894671,99874378,988846,2194483,74.08,44.22,29.86
United States,2021-05-05,249566820,148562891,101003929,1797771,2132487,74.62,44.42,30.200000000000003
United States,2021-05-06,251973752,149462265,102511487,2406932,2087608,75.34,44.69,30.650000000000006
United States,2021-05-07,254779333,150416559,104362774,2805581,2088522,76.18,44.98,31.20000000000001
